timedesc,year,month,qaurter,channel,channel_yr,channel_mo,channel_qr,channeldesc,prodhierarchy1,prodhierarchy2,proddesc,regiondesc,region_year,value,volume,nd,wd,channel_year,prod_year,aided_awareness,closeness_top_3_box,loyalty,top_of_mind_brand_awareness,total_unaided_brand_awareness,chim_shop_chai_,panic_pantry_loading,welfare,welfare_additional_boost,bigpack,buyget,extravol,free_promo,free_with_others,freepremium,near_pack,pmd,rl,theme,tpr,target_price,target_baseprice,target_discount,darlie_discount,darlie_cdc_basepriceratio,week5_si,week13_si,trendline,consumer_confidence_index,tourist_arrivals_in_million,extravol_darlie,free_promo_darlie,free_with_others_darlie,tpr_darlie
2019-06-01,2019,6,2,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2019,SUPERHYPERMARKETCHAIN_6,SUPERHYPERMARKETCHAIN_2,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2019,19195700.0,51931.1,51.17887739716662,81.19242226719632,SUPER/HYPERMARKET CHAIN_2019,CDC_2019,1.0,0.64,0.15,0.14,0.35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6507006398863109,369.7899299766589,396.401470055386,6.713279866244903,6.455175491754174,1.030094715459781,0.2757741353250001,0.0883005870562239,5.5,76.4,8.974,0.01817162484561158,0.0,0.0,0.06928475162589834
2019-06-01,2019,6,2,OPENTRADEBLUE,OPENTRADEBLUE_2019,OPENTRADEBLUE_6,OPENTRADEBLUE_2,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,20856276.89902266,45693.34908837256,17.40331358338801,25.13855546596013,OPEN TRADE BLUE_2019,CDC_2019,1.0,0.64,0.15,0.14,0.35,0,0,1,0,0.0,0.0,0.001394349478871899,0.1000075126588301,0.0003345637399017344,0.0,0.0,0.0,0.0,0.0,0.0,456.5946944227605,460.144300562965,0.0,0.0,1.063438828577356,0.2757741353250001,0.0883005870562239,5.5,76.4,8.974,0.0,0.0,0.0,0.05976506334608394
2019-06-01,2019,6,2,OPENTRADENONBLUE,OPENTRADENONBLUE_2019,OPENTRADENONBLUE_6,OPENTRADENONBLUE_2,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,24710823.10097733,54138.15091162745,17.40331358338801,25.13855546596013,OPEN TRADE NON-BLUE_2019,CDC_2019,1.0,0.64,0.15,0.14,0.35,0,0,1,0,0.0,0.0,0.001394349478871899,0.1000075126588301,0.0003345637399017344,0.0,0.0,0.0,0.0,0.0,0.0,456.5946944227605,460.144300562965,0.0,0.0,1.063438828577356,0.2757741353250001,0.0883005870562239,5.5,76.4,8.974,0.0,0.0,0.0,0.05976506334608394
2019-07-01,2019,7,3,CONVENIENCE,CONVENIENCE_2019,CONVENIENCE_7,CONVENIENCE_3,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2019,28438100.00000001,59029.89999999999,62.8542704629349,66.76134467447852,CONVENIENCE_2019,CDC_2019,1.0,0.57,0.18,0.14,0.38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.7895835875743,481.7895835875743,0.0,0.0,1.054694930138679,-0.02551019066767335,0.08819551142062254,6.5,75.0,9.696,0.0,0.0,0.0,0.2221239607930744
2019-07-01,2019,7,3,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2019,LOCALSUPERMARKETMTSR_7,LOCALSUPERMARKETMTSR_3,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2019,12079400.0,31367.2,74.51132711877375,74.6309425131985,LOCAL SUPERMARKET + MTSR_2019,CDC_2019,1.0,0.57,0.18,0.14,0.38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.1715592345622,385.1715592345622,0.0,0.0,1.153485284255763,-0.02551019066767335,0.08819551142062254,6.5,75.0,9.696,0.02054375290997264,0.00726119914414108,0.0,0.2202267293738523
2019-07-01,2019,7,3,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2019,SUPERHYPERMARKETCHAIN_7,SUPERHYPERMARKETCHAIN_3,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2019,18810600.0,52649.9,51.19731661408664,79.7480697969037,SUPER/HYPERMARKET CHAIN_2019,CDC_2019,1.0,0.57,0.18,0.14,0.38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6038283073662059,357.3480734370309,383.3632342221498,6.786034356660226,0.0,1.065128377093991,-0.02551019066767335,0.08819551142062254,6.5,75.0,9.696,0.01832341707117322,0.0,0.0,0.06374124187105197
2019-07-01,2019,7,3,OPENTRADEBLUE,OPENTRADEBLUE_2019,OPENTRADEBLUE_7,OPENTRADEBLUE_3,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,19384243.99701954,41806.72919234711,17.35891542117382,25.60856255168682,OPEN TRADE BLUE_2019,CDC_2019,1.0,0.57,0.18,0.14,0.38,0,0,1,0,0.0,0.0,0.004466571186366904,0.09583437829681658,0.0007617006547516647,0.0,0.0,0.0,0.0,0.0,0.3834173103987165,464.0326316870527,464.0326316870527,0.0,0.0,1.078936273591781,-0.02551019066767335,0.08819551142062254,6.5,75.0,9.696,0.0,0.003725589550851381,0.0,0.03823286028310106
2019-07-01,2019,7,3,OPENTRADENONBLUE,OPENTRADENONBLUE_2019,OPENTRADENONBLUE_7,OPENTRADENONBLUE_3,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,25356756.00298046,54687.87080765291,17.35891542117382,25.60856255168682,OPEN TRADE NON-BLUE_2019,CDC_2019,1.0,0.57,0.18,0.14,0.38,0,0,1,0,0.0,0.0,0.004466571186366904,0.09583437829681658,0.0007617006547516647,0.0,0.0,0.0,0.0,0.0,0.3834173103987165,464.0326316870527,464.0326316870527,0.0,0.0,1.078936273591781,-0.02551019066767335,0.08819551142062254,6.5,75.0,9.696,0.0,0.003725589550851381,0.0,0.03823286028310106
2019-08-01,2019,8,3,CONVENIENCE,CONVENIENCE_2019,CONVENIENCE_8,CONVENIENCE_3,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2019,27141000.0,55943.20000000001,61.091585751262,65.01878691243975,CONVENIENCE_2019,CDC_2019,1.0,0.0,0.14,0.12,0.32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.1770386266095,485.1770386266095,0.0,0.0,1.047331161099121,0.03639576922295651,0.08852547002233102,7.5,73.6,9.696,0.0,9.479871073753396e-06,0.0,0.3202979839474183
2019-08-01,2019,8,3,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2019,LOCALSUPERMARKETMTSR_8,LOCALSUPERMARKETMTSR_3,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2019,12618800.0,32567.8,77.60822345998196,76.74312971708254,LOCAL SUPERMARKET + MTSR_2019,CDC_2019,1.0,0.0,0.14,0.12,0.32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.488632732814,387.488632732814,0.0,0.0,1.148234922193536,0.03639576922295651,0.08852547002233102,7.5,73.6,9.696,0.02056638138065535,0.009466552767166856,0.0,0.2073132075066217
2019-08-01,2019,8,3,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2019,SUPERHYPERMARKETCHAIN_8,SUPERHYPERMARKETCHAIN_3,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2019,17968700.0,47051.8,48.05049541144016,75.64252589699014,SUPER/HYPERMARKET CHAIN_2019,CDC_2019,1.0,0.0,0.14,0.12,0.32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055266748562222,381.9897897348775,381.9897897348775,0.0,0.0,1.039756958389031,0.03639576922295651,0.08852547002233102,7.5,73.6,9.696,0.02292148874059836,0.0,0.0,0.06634158556558697
2019-08-01,2019,8,3,OPENTRADEBLUE,OPENTRADEBLUE_2019,OPENTRADEBLUE_8,OPENTRADEBLUE_3,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,20135220.22214294,43402.90028114502,17.78772254917376,26.06403512748859,OPEN TRADE BLUE_2019,CDC_2019,1.0,0.0,0.14,0.12,0.32,0,0,1,0,0.0,0.0,0.004323412891718862,0.0795529193647805,0.000541150074130808,0.0,0.0,0.0,0.4062541900546071,0.0,0.0,464.173474284247,464.173474284247,0.0,0.0,1.078608895584638,0.03639576922295651,0.08852547002233102,7.5,73.6,9.696,0.0,0.0,0.0,0.04014883211063328
2019-08-01,2019,8,3,OPENTRADENONBLUE,OPENTRADENONBLUE_2019,OPENTRADENONBLUE_8,OPENTRADENONBLUE_3,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,27957879.77785706,60265.19971885494,17.78772254917376,26.06403512748859,OPEN TRADE NON-BLUE_2019,CDC_2019,1.0,0.0,0.14,0.12,0.32,0,0,1,0,0.0,0.0,0.004323412891718862,0.0795529193647805,0.000541150074130808,0.0,0.0,0.0,0.4062541900546071,0.0,0.0,464.173474284247,464.173474284247,0.0,0.0,1.078608895584638,0.03639576922295651,0.08852547002233102,7.5,73.6,9.696,0.0,0.0,0.0,0.04014883211063328
2019-09-01,2019,9,3,CONVENIENCE,CONVENIENCE_2019,CONVENIENCE_9,CONVENIENCE_3,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2019,27647700.0,58292.70000000001,59.45795785750187,63.6080040897059,CONVENIENCE_2019,CDC_2019,1.0,0.0,0.16,0.15,0.39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.309514575103,485.1770386266095,0.0,0.0,1.059404787444733,0.054707110786959,0.008462443175626055,8.5,72.2,9.696,0.0,0.0,0.0,0.212613254321798
2019-09-01,2019,9,3,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2019,LOCALSUPERMARKETMTSR_9,LOCALSUPERMARKETMTSR_3,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2019,11220600.0,28854.2,75.40030914043707,74.52933368452425,LOCAL SUPERMARKET + MTSR_2019,CDC_2019,1.0,0.0,0.16,0.15,0.39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848597431223183,388.951584620139,388.951584620139,0.0,0.0,1.14391610074393,0.054707110786959,0.008462443175626055,8.5,72.2,9.696,0.02495644152915856,0.008256180747725281,0.0,0.193245874756585
2019-09-01,2019,9,3,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2019,SUPERHYPERMARKETCHAIN_9,SUPERHYPERMARKETCHAIN_3,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2019,18333100.0,46905.90000000001,44.91228395574969,70.87042568205703,SUPER/HYPERMARKET CHAIN_2019,CDC_2019,1.0,0.0,0.16,0.15,0.39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6793921446982149,390.8565044316657,390.8565044316657,0.0,0.0,1.037814147145836,0.054707110786959,0.008462443175626055,8.5,72.2,9.696,0.03432740350794428,0.0,0.0,0.04577449643197583
2019-09-01,2019,9,3,OPENTRADEBLUE,OPENTRADEBLUE_2019,OPENTRADEBLUE_9,OPENTRADEBLUE_3,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,18295277.42498786,38808.73394743288,18.22093902587035,26.8813276777258,OPEN TRADE BLUE_2019,CDC_2019,1.0,0.0,0.16,0.15,0.39,0,0,1,0,0.0,0.0,0.002350624845046519,0.08262871641983029,0.00026556044145274,0.0,0.0,0.0,0.3492835573480884,0.0,0.0,471.5469429776494,471.5469429776494,0.0,0.0,1.061742941849899,0.054707110786959,0.008462443175626055,8.5,72.2,9.696,0.0,0.0,0.0,0.03267801427420688
2019-09-01,2019,9,3,OPENTRADENONBLUE,OPENTRADENONBLUE_2019,OPENTRADENONBLUE_9,OPENTRADENONBLUE_3,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,27149722.57501215,57591.16605256716,18.22093902587035,26.8813276777258,OPEN TRADE NON-BLUE_2019,CDC_2019,1.0,0.0,0.16,0.15,0.39,0,0,1,0,0.0,0.0,0.002350624845046519,0.08262871641983029,0.00026556044145274,0.0,0.0,0.0,0.3492835573480884,0.0,0.0,471.5469429776494,471.5469429776494,0.0,0.0,1.061742941849899,0.054707110786959,0.008462443175626055,8.5,72.2,9.696,0.0,0.0,0.0,0.03267801427420688
2019-10-01,2019,10,4,CONVENIENCE,CONVENIENCE_2019,CONVENIENCE_10,CONVENIENCE_4,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2019,27437000.0,57498.19999999998,60.64292099578771,64.52049107624241,CONVENIENCE_2019,CDC_2019,1.0,0.0,0.14,0.14,0.39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.2468050798318,485.1770386266095,0.0,0.0,1.059404787444733,-0.09474348814227718,0.005094946365274522,9.5,70.7,10.332,0.0,0.0,0.0,0.3065021414238222
2019-10-01,2019,10,4,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2019,LOCALSUPERMARKETMTSR_10,LOCALSUPERMARKETMTSR_4,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2019,18245100.0,47055.3,72.03795534190623,72.70061608362924,LOCAL SUPERMARKET + MTSR_2019,CDC_2019,1.0,0.0,0.14,0.14,0.39,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.7719108943132,388.951584620139,0.0,0.0,1.14391610074393,-0.09474348814227718,0.005094946365274522,9.5,70.7,10.332,0.03060892098337975,0.0007722686030722383,0.0,0.1642333495595141
2019-10-01,2019,10,4,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2019,SUPERHYPERMARKETCHAIN_10,SUPERHYPERMARKETCHAIN_4,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2019,20456300.0,53016.10000000001,42.93376540333973,71.54290866359464,SUPER/HYPERMARKET CHAIN_2019,CDC_2019,1.0,0.0,0.14,0.14,0.39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507728784274965,0.0,0.0,0.4661583933937049,385.8548436993051,390.8565044316657,0.0,0.0,1.077464549745612,-0.09474348814227718,0.005094946365274522,9.5,70.7,10.332,0.04358691112877369,0.0,0.0,0.0509921730813272
2019-10-01,2019,10,4,OPENTRADEBLUE,OPENTRADEBLUE_2019,OPENTRADEBLUE_10,OPENTRADEBLUE_4,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,19506203.38836289,41148.32161835237,18.55508876222058,26.67732455059,OPEN TRADE BLUE_2019,CDC_2019,1.0,0.0,0.14,0.14,0.39,0,0,1,0,0.0,0.0,0.002104007928829132,0.07914880993893268,0.000408621521191839,0.0,0.0,0.0,0.0,0.0,0.0,474.246642928257,474.246642928257,0.0,0.0,1.054181283493602,-0.09474348814227718,0.005094946365274522,9.5,70.7,10.332,0.0,0.0,0.0,0.03509191389945829
2019-10-01,2019,10,4,OPENTRADENONBLUE,OPENTRADENONBLUE_2019,OPENTRADENONBLUE_10,OPENTRADENONBLUE_4,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,28754396.6116371,60657.37838164763,18.55508876222058,26.67732455059,OPEN TRADE NON-BLUE_2019,CDC_2019,1.0,0.0,0.14,0.14,0.39,0,0,1,0,0.0,0.0,0.002104007928829132,0.07914880993893268,0.000408621521191839,0.0,0.0,0.0,0.0,0.0,0.0,474.246642928257,474.246642928257,0.0,0.0,1.054181283493602,-0.09474348814227718,0.005094946365274522,9.5,70.7,10.332,0.0,0.0,0.0,0.03509191389945829
2019-11-01,2019,11,4,CONVENIENCE,CONVENIENCE_2019,CONVENIENCE_11,CONVENIENCE_4,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2019,26927600.0,56327.79999999999,60.90077901142953,65.16348410553937,CONVENIENCE_2019,CDC_2019,1.0,0.0,0.13,0.14,0.34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0768588671149,478.0768588671149,0.0,0.0,1.075138584823572,-0.02238883647830847,-0.02994896289186844,10.5,69.1,10.332,5.996330245889516e-06,7.995106994519355e-06,0.0,0.2337249603242816
2019-11-01,2019,11,4,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2019,LOCALSUPERMARKETMTSR_11,LOCALSUPERMARKETMTSR_4,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2019,15046200.0,38581.69999999999,75.63677857637171,76.24012420396201,LOCAL SUPERMARKET + MTSR_2019,CDC_2019,1.0,0.0,0.13,0.14,0.34,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4119673316624204,390.0443161373566,390.0443161373566,0.0,0.0,1.133798720209836,-0.02238883647830847,-0.02994896289186844,10.5,69.1,10.332,0.02288227344929231,0.00109057286686318,0.0,0.1914706138028592
2019-11-01,2019,11,4,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2019,SUPERHYPERMARKETCHAIN_11,SUPERHYPERMARKETCHAIN_4,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2019,17932400.0,45207.99999999999,52.06740842328791,79.56414351442224,SUPER/HYPERMARKET CHAIN_2019,CDC_2019,1.0,0.0,0.13,0.14,0.34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908069368253409,396.6728240069907,396.6728240069907,0.0,9.684517341145064,1.061665942497706,-0.02238883647830847,-0.02994896289186844,10.5,69.1,10.332,0.0284181278362296,0.0,0.0,0.1709837628512447
2019-11-01,2019,11,4,OPENTRADEBLUE,OPENTRADEBLUE_2019,OPENTRADEBLUE_11,OPENTRADEBLUE_4,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,18929146.26261122,39869.43860116515,17.38924734851231,24.66800751414766,OPEN TRADE BLUE_2019,CDC_2019,1.0,0.0,0.13,0.14,0.34,0,0,1,0,0.0,0.0,0.0007207099632821728,0.09653888635384728,8.529111991505005e-05,0.0,0.0,0.0,0.0,0.0,0.0,474.863076683458,474.863076683458,0.0,0.0,1.052812819700238,-0.02238883647830847,-0.02994896289186844,10.5,69.1,10.332,0.0,0.0,0.0,0.02648955978188589
2019-11-01,2019,11,4,OPENTRADENONBLUE,OPENTRADENONBLUE_2019,OPENTRADENONBLUE_11,OPENTRADENONBLUE_4,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,25603353.73738877,53926.96139883484,17.38924734851231,24.66800751414766,OPEN TRADE NON-BLUE_2019,CDC_2019,1.0,0.0,0.13,0.14,0.34,0,0,1,0,0.0,0.0,0.0007207099632821728,0.09653888635384728,8.529111991505005e-05,0.0,0.0,0.0,0.0,0.0,0.0,474.863076683458,474.863076683458,0.0,0.0,1.052812819700238,-0.02238883647830847,-0.02994896289186844,10.5,69.1,10.332,0.0,0.0,0.0,0.02648955978188589
2019-12-01,2019,12,4,CONVENIENCE,CONVENIENCE_2019,CONVENIENCE_12,CONVENIENCE_4,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2019,27432799.99999999,56857.1,62.56766349321369,66.03846309431891,CONVENIENCE_2019,CDC_2019,1.0,0.0,0.11,0.16,0.36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.4952897983451,482.4952897983451,0.0,0.0,1.054051227037214,-0.1613234372587627,-0.1128316825380774,11.5,68.3,10.332,3.824603675444132e-06,1.529841470177653e-05,0.0,0.2435985695982253
2019-12-01,2019,12,4,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2019,LOCALSUPERMARKETMTSR_12,LOCALSUPERMARKETMTSR_4,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2019,9834900.000000002,24874.0,74.36435635603443,74.07808153091584,LOCAL SUPERMARKET + MTSR_2019,CDC_2019,1.0,0.0,0.11,0.16,0.36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055640427755891,395.4449928739946,395.4449928739946,0.0,0.0,1.118314188903055,-0.1613234372587627,-0.1128316825380774,11.5,68.3,10.332,0.01815626038285583,0.0006287218544738928,0.0,0.1827689319395814
2019-12-01,2019,12,4,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2019,SUPERHYPERMARKETCHAIN_12,SUPERHYPERMARKETCHAIN_4,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2019,16961000.0,41551.6,51.34562808652375,79.393484246094,SUPER/HYPERMARKET CHAIN_2019,CDC_2019,1.0,0.0,0.11,0.16,0.36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6852154911002225,408.1993174455715,408.1993174455715,0.0,16.38049745354798,1.031687240924311,-0.1613234372587627,-0.1128316825380774,11.5,68.3,10.332,0.01334933522012297,0.0,0.0,0.1843587527484584
2019-12-01,2019,12,4,OPENTRADEBLUE,OPENTRADEBLUE_2019,OPENTRADEBLUE_12,OPENTRADEBLUE_4,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,15206423.35131701,31957.52154189863,17.05612335457569,23.75968417014503,OPEN TRADE BLUE_2019,CDC_2019,1.0,0.0,0.11,0.16,0.36,0,0,1,0,0.0,0.0,0.001766952379316465,0.09051308037171273,5.840218492880085e-05,0.0,0.0,0.0,0.0,0.0,0.0,475.863640736448,475.863640736448,0.0,0.0,1.053286715245738,-0.1613234372587627,-0.1128316825380774,11.5,68.3,10.332,0.0,0.0,0.0,0.03035929616586776
2019-12-01,2019,12,4,OPENTRADENONBLUE,OPENTRADENONBLUE_2019,OPENTRADENONBLUE_12,OPENTRADENONBLUE_4,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2019,26345876.64868297,55367.97845810138,17.05612335457569,23.75968417014503,OPEN TRADE NON-BLUE_2019,CDC_2019,1.0,0.0,0.11,0.16,0.36,0,0,1,0,0.0,0.0,0.001766952379316465,0.09051308037171273,5.840218492880085e-05,0.0,0.0,0.0,0.0,0.0,0.0,475.863640736448,475.863640736448,0.0,0.0,1.053286715245738,-0.1613234372587627,-0.1128316825380774,11.5,68.3,10.332,0.0,0.0,0.0,0.03035929616586776
2020-01-01,2020,1,1,CONVENIENCE,CONVENIENCE_2020,CONVENIENCE_1,CONVENIENCE_1,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2020,28123200.0,57834.7,64.23101183199705,67.31769854429953,CONVENIENCE_2020,CDC_2020,1.0,0.0,0.15,0.14,0.36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.2884688228061,486.2884688228061,0.0,0.0,1.045829347923396,-0.2603214144383739,-0.1558943611000069,12.5,67.3,6.692,3.16105579263474e-05,5.926979611190137e-06,0.0,0.2849691797060218
2020-01-01,2020,1,1,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2020,LOCALSUPERMARKETMTSR_1,LOCALSUPERMARKETMTSR_1,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2020,10470600.0,26266.1,75.8710390960211,75.44764163693887,LOCAL SUPERMARKET + MTSR_2020,CDC_2020,1.0,0.0,0.15,0.14,0.36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4058653549632416,398.664019601492,398.664019601492,0.0,0.0,1.075262937586756,-0.2603214144383739,-0.1558943611000069,12.5,67.3,6.692,0.02055051563930767,0.0,0.0,0.1766984072975096
2020-01-01,2020,1,1,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2020,SUPERHYPERMARKETCHAIN_1,SUPERHYPERMARKETCHAIN_1,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2020,17680100.0,42621.5,51.00311814459839,78.69543774855413,SUPER/HYPERMARKET CHAIN_2020,CDC_2020,1.0,0.0,0.15,0.14,0.36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667057705618058,414.8203589302013,414.8203589302013,0.0,0.0,0.9169010668009272,-0.2603214144383739,-0.1558943611000069,12.5,67.3,6.692,0.01962975386594916,0.0,0.0,0.03456745312788347
2020-01-01,2020,1,1,OPENTRADEBLUE,OPENTRADEBLUE_2020,OPENTRADEBLUE_1,OPENTRADEBLUE_1,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,17253140.14076215,36148.35839421951,19.00653131689651,27.25308690718672,OPEN TRADE BLUE_2020,CDC_2020,1.0,0.0,0.15,0.14,0.36,0,0,1,0,0.0,0.0,0.001618226246634555,0.09133351145360202,0.0002033599828658398,0.0,0.0,0.0,0.0,0.0,9.086297106771564e-05,477.425207129543,477.425207129543,0.0,0.0,1.049841616176273,-0.2603214144383739,-0.1558943611000069,12.5,67.3,6.692,0.0,0.0,0.0,0.06737905111983251
2020-01-01,2020,1,1,OPENTRADENONBLUE,OPENTRADENONBLUE_2020,OPENTRADENONBLUE_1,OPENTRADENONBLUE_1,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,26870559.85923787,56298.54160578049,19.00653131689651,27.25308690718672,OPEN TRADE NON-BLUE_2020,CDC_2020,1.0,0.0,0.15,0.14,0.36,0,0,1,0,0.0,0.0,0.001618226246634555,0.09133351145360202,0.0002033599828658398,0.0,0.0,0.0,0.0,0.0,9.086297106771564e-05,477.425207129543,477.425207129543,0.0,0.0,1.049841616176273,-0.2603214144383739,-0.1558943611000069,12.5,67.3,6.692,0.0,0.0,0.0,0.06737905111983251
